WellName,JobName,StartDate,,,,,
MSPU 5-G INJ (SMACKOVER),(2003.01.17) Acid Treatment,1/17/2003,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.05.23) Acid Treatment,5/23/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2010.05.19) Acid Treatment,5/19/2010,,,,,
MSPU 5-G INJ (SMACKOVER),(2010.01.28) Mechanical Integrity Test,1/28/2010,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.04.05) Acid Treatment,4/5/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2010.08.27) Acid Treatment,8/27/2010,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.01.03) Acid Treatment,1/3/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2003.02.05) Acid Treatment,2/5/2003,,,,,
MSPU 5-G INJ (SMACKOVER),(2007.07.11) Mechanical Integrity Test,7/11/2007,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.07.30) Acid Treatment,7/30/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.03.08) Acid Treatment,3/8/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.01.30) Acid Treatment,1/30/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2010.01.26) Tubing Repair,1/26/2010,,,,,
MSPU 5-G INJ (SMACKOVER),(2007.07.13) Tubing Repair,7/13/2007,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.09.11) Acid Treatment,9/11/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.11.25) Acid Treatment,11/25/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2006.10.06) Other Stimulation,10/6/2006,,,,,
MSPU 5-G INJ (SMACKOVER),(2007.06.20) Tubing Repair,6/20/2007,,,,,
MSPU 5-G INJ (SMACKOVER),(1994.03.02) Equipment Maintenance,3/2/1994,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.05.10) Acid Treatment,5/10/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.10.09) Acid Treatment,10/9/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2007.07.25) Mechanical Integrity Test,7/25/2007,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.08.30) Acid Treatment,8/30/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.02.21) Acid Treatment,2/21/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.06.03) Acid Treatment,6/3/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.04.25) Acid Treatment,4/25/2002,,,,,
MSPU 5-G INJ (SMACKOVER),(2001.12.12) Acid Treatment,12/12/2001,,,,,
MSPU 5-G INJ (SMACKOVER),(2002.07.18) Acid Treatment,7/18/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.02.21) Acid Treatment,2/21/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2007.03.19) Equipment Maintenance,3/19/2007,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.06.18) Acid Treatment,6/18/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.08.27) Acid Treatment,8/27/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.09.28) Acid Treatment,9/28/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.10.15) Acid Treatment,10/15/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.10.29) Acid Treatment,10/29/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2001.11.19) Acid Treatment,11/19/2001,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.10.22) Acid Treatment,10/22/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.11.11) Acid Treatment,11/11/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2010.05.07) Tubing Repair,5/7/2010,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.06.20) Acid Treatment,6/20/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.06.03) Acid Treatment,6/3/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.10.09) Acid Treatment,10/9/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2003.02.05) Acid Treatment,2/5/2003,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.07.02) Acid Treatment,7/2/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(1994.03.02) Equipment Maintenance,3/2/1994,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.04.05) Acid Treatment,4/5/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2003.01.17) Acid Treatment,1/17/2003,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.09.25) Acid Treatment,9/25/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.01.03) Acid Treatment,1/3/2002,,,,,
MSPU 5-H INJ (SMACKOVER),(2002.09.11) Acid Treatment,9/11/2002,,,,,
MSPU 5-L,(2002.09.11) Acid Treatment,9/11/2002,,,,,
MSPU 5-L,(2002.06.03) Acid Treatment,6/3/2002,,,,,
MSPU 5-L,(2002.09.25) Acid Treatment,9/25/2002,,,,,
MSPU 5-L,(2002.03.08) Acid Treatment,3/8/2002,,,,,
MSPU 5-L,(2002.05.10) Acid Treatment,5/10/2002,,,,,
MSPU 5-L,(2005.04.07) Tubing Repair,4/7/2005,,,,,
MSPU 5-L,(2002.02.21) Acid Treatment,2/21/2002,,,,,
MSPU 5-L,(2001.12.12) Acid Treatment,12/12/2001,,,,,
MSPU 5-L,(2002.07.30) Acid Treatment,7/30/2002,,,,,
MSPU 5-L,(2002.11.25) Acid Treatment,11/25/2002,,,,,
MSPU 5-L,(2001.08.10) Acid Treatment,8/10/2001,,,,,
MSPU 5-L,(2005.12.07) Wireline,12/7/2005,,,,,
MSPU 5-L,(2002.07.18) Acid Treatment,7/18/2002,,,,,
MSPU 5-L,(2002.01.03) Acid Treatment,1/3/2002,,,,,
MSPU 5-L,(2003.01.17) Acid Treatment,1/17/2003,,,,,
MSPU 5-L,(2002.08.30) Acid Treatment,8/30/2002,,,,,
MSPU 5-L,(2002.11.11) Acid Treatment,11/11/2002,,,,,
MSPU 5-L,(2001.10.29) Acid Treatment,10/29/2001,,,,,
MSPU 5-L,(2002.10.09) Acid Treatment,10/9/2002,,,,,
MSPU 5-L,(1994.10.13) Equipment Maintenance,10/13/1994,,,,,
MSPU 5-L,(2002.03.25) Acid Treatment,3/25/2002,,,,,
MSPU 5-L,(2002.10.22) Acid Treatment,10/22/2002,,,,,
MSPU 5-L,(2002.04.05) Acid Treatment,4/5/2002,,,,,
MSPU 5-L,(2002.04.25) Acid Treatment,4/25/2002,,,,,
MSPU 5-L,(2002.12.12) Acid Treatment,12/12/2002,,,,,
MSPU 5-L,(2002.06.20) Acid Treatment,6/20/2002,,,,,
MSPU 5-L,(2001.06.18) Acid Treatment,6/18/2001,,,,,
MSPU 5-L,(2001.07.06) Acid Treatment,7/6/2001,,,,,
MSPU 5-L,(2001.11.29) Acid Treatment,11/29/2001,,,,,
MSPU 5-L,(2006.03.22) Wireline,3/22/2006,,,,,
MSPU 5-L,(2001.10.15) Acid Treatment,10/15/2001,,,,,
MSPU 5-L,(2002.12.26) Acid Treatment,12/26/2002,,,,,
MSPU 5-L,(2003.02.05) Acid Treatment,2/5/2003,,,,,
MSPU 5-L,(2001.11.19) Acid Treatment,11/19/2001,,,,,
MSPU 5-L,(2002.07.02) Acid Treatment,7/2/2002,,,,,
MSPU 5-L,(2001.07.24) Acid Treatment,7/24/2001,,,,,
MSPU 5-L,(2001.09.28) Acid Treatment,9/28/2001,,,,,
MSPU 5-L,(2001.08.27) Acid Treatment,8/27/2001,,,,,
MSPU 5-L STATION,19.02.20 - MSPU 5-L Station - Compressor,2/20/2019,,,,,
MSPU 5-M (SMACKOVER),16.07.08 - MSPU 5-M Reactivation & Test,7/7/2016,,,,,
MSPU 5-M (SMACKOVER),(1994.12.02) Equipment Maintenance,12/2/1994,,,,,
MSPU 5-M (SMACKOVER),16.11.25 - MSPU 5-M Pump Remediation,11/25/2016,,,,,
MSPU 5-M (SMACKOVER),19.07.11. - MSPU 5M - Pump change,7/10/2019,,,,,
MSPU 5-M (SMACKOVER),19.07.25. - MSPU 5-M - Pump Failure,7/25/2019,,,,,
MSPU 5-O (SMACKOVER),15.09.16 - MSPU 5-O Pump Change,9/17/2015,,,,,
MSPU 5-O (SMACKOVER),16.05.26 - MSPU 5-O HIT,5/26/2016,,,,,
MSPU 5-O (SMACKOVER),17.02.01 - MSPU 5-O HIT,2/1/2017,,,,,
MSPU 5-O (SMACKOVER),17.10.23 - MSPU 5-O - Polish Rod,10/23/2017,,,,,
MSPU 5-O (SMACKOVER),19.03.01 - MSPU 5-O - HIT,3/1/2019,,,,,
MSPU 5-P (SMACKOVER),16.03.07 - MSPU 5-P Rod Part,3/8/2016,,,,,
MSPU 5-P (SMACKOVER),(2011.08.23) Pump Change,8/23/2011,,,,,
MSPU 5-P (SMACKOVER),(2009.01.12) Pump Repair,1/12/2009,,,,,
MSPU 5-P (SMACKOVER),(2013.07.02) Pump Change,7/2/2013,,,,,
MSPU 5-P (SMACKOVER),(2002.06.25) Tubing Repair,6/25/2002,,,,,
MSPU 5-P (SMACKOVER),(2002.03.14) Tubing Repair,3/14/2002,,,,,
MSPU 5-P (SMACKOVER),(2007.09.04) Pump Change,9/4/2007,,,,,
MSPU 5-P (SMACKOVER),(2005.03.16) Tubing Repair,3/16/2005,,,,,
MSPU 5-P (SMACKOVER),(2004.04.07) Pump Repair,4/7/2004,,,,,
MSPU 5-P (SMACKOVER),(2014.04.16) Tubing Repair,4/16/2014,,,,,
MSPU 5-P (SMACKOVER),(2003.04.02) Pump Repair,4/2/2003,,,,,
MSPU 5-P (SMACKOVER),(2015.03.02) Pump Change,3/2/2015,,,,,
MSPU 5-P (SMACKOVER),(2009.07.29) Rod Repair,7/29/2009,,,,,
MSPU 5-P (SMACKOVER),(2010.01.18) Rod Repair,1/18/2010,,,,,
MSPU 5-P (SMACKOVER),(2009.10.26) Tubing Repair,10/26/2009,,,,,
MSPU 5-P (SMACKOVER),(2002.06.18) Tubing Repair,6/18/2002,,,,,
MSPU 5-P (SMACKOVER),(2012.12.04) Pump Change,12/4/2012,,,,,
MSPU 5-P (SMACKOVER),(2002.07.01) Tubing Repair,7/1/2002,,,,,
MSPU 5-P (SMACKOVER),(2004.07.16) Pump Repair,7/16/2004,,,,,
MSPU 5-P (SMACKOVER),(2011.02.02) Tubing Repair,2/2/2011,,,,,
MSPU 5-P (SMACKOVER),(2001.07.31) Pump Change,7/31/2001,,,,,
MSPU 5-P (SMACKOVER),(2006.04.17) Tubing Repair,4/17/2006,,,,,
MSPU 5-P (SMACKOVER),(2002.09.30) Tubing Repair,9/30/2002,,,,,
MSPU 5-P (SMACKOVER),(1994.09.12) Equipment Maintenance,9/12/1994,,,,,
MSPU 5-P (SMACKOVER),(2003.04.18) Tubing Repair,4/18/2003,,,,,
MSPU 5-P (SMACKOVER),(2002.04.01) Tubing Repair,4/1/2002,,,,,
MSPU 5-P (SMACKOVER),(2002.04.03) Pump Repair,4/3/2002,,,,,
MSPU 5-P (SMACKOVER),(2006.10.18) Pump Change,10/18/2006,,,,,
MSPU 5-P (SMACKOVER),(2005.10.19) Pump Repair,10/19/2005,,,,,
MSPU 5-P (SMACKOVER),(2014.01.13) Pump Change,1/13/2014,,,,,
MSPU 5-P (SMACKOVER),(2012.12.28) Rod Repair,12/28/2012,,,,,
MSPU 5-P (SMACKOVER),16.09.19 - MSPU 5-P HIT,9/19/2016,,,,,
MSPU 5-P (SMACKOVER),17.10.20 - MSPU 5-P - Rod Part,10/20/2017,,,,,
MSPU 5-P (SMACKOVER),18.03.01 - MSPU 5-P - Rod Part,3/1/2018,,,,,
MSPU 5-P (SMACKOVER),18.03.14 - MSPU 5-P - Long Stroked,3/14/2018,,,,,
MSPU 5-P (SMACKOVER),18.03.19 - MSPU 5-P - Rod Part,3/19/2018,,,,,
MSPU 5-P (SMACKOVER),18.05.02 - MSPU 5-P - Pump,5/2/2018,,,,,
MSPU 5-P (SMACKOVER),18.09.19 - MSPU 5-P - Rod Part,9/19/2018,,,,,
MSPU 5-P (SMACKOVER),19.05.21. - MSPU  5-P - Polish rod,5/21/2019,,,,,
MSPU 5-P (SMACKOVER),19.06.25. - MSPU 5-P - Pump Change,6/25/2019,,,,,
MSPU 5-P (SMACKOVER),19.10.14. - MSPU 5-P - Parted Rods,10/14/2019,,,,,
MSPU 5-P (SMACKOVER),19.10.22. - MSPU 5-P - Sticking pump,10/21/2019,,,,,
MSPU 5-P (SMACKOVER),19.12.02. - MSPU 5-P - HIT/Fish pump barrel,12/2/2019,,,,,
MSPU 5-P (SMACKOVER),20.06.24. - MSPU 5-P - Pump change,6/24/2020,,,,,
MSPU 5-P (SMACKOVER),21.02.11. - MSPU 5-P - HIT,2/11/2021,,,,,
MSPU 5-P (SMACKOVER),21.11.17. - MSPU 5-P - Pump Change,11/18/2021,,,,,
MSPU 5-P (SMACKOVER),22.03.29 - MSPU 5-P - Pump Change,3/29/2022,,,,,
MSPU 5-P (SMACKOVER),22.12.06. - MSPU 5-P - Pump Change,12/6/2022,,,,,
MSPU 5-P (SMACKOVER),23.08.28. - MSPU 5-P - Pump Change,8/28/2023,,,,,
MSPU 5-P (SMACKOVER),24.03.01. - MSPU 5-P - Pump Change,3/1/2024,,,,,
MSPU 5-P-1 (SMACKOVER),(2014.04.21) Pump Change,4/21/2014,,,,,
MSPU 5-P-1 (SMACKOVER),(1995.01.19) Equipment Maintenance,1/19/1995,,,,,
MSPU 5-P-1 (SMACKOVER),(2013.08.06) Tubing Repair,8/6/2013,,,,,
MSPU 5-P-1 (SMACKOVER),(2006.04.25) Pump Change,4/25/2006,,,,,
MSPU 5-P-1 (SMACKOVER),(2002.12.17) Pump Repair,12/17/2002,,,,,
MSPU 5-P-1 (SMACKOVER),(2011.08.19) Pump Change,8/19/2011,,,,,
MSPU 5-P-1 (SMACKOVER),(2009.10.01) Pump Change,10/1/2009,,,,,
MSPU 5-P-1 (SMACKOVER),(2014.05.19) Tubing Repair,5/19/2014,,,,,
MSPU 5-P-1 (SMACKOVER),(2014.06.30) Tubing Repair,6/30/2014,,,,,
MSPU 5-P-1 (SMACKOVER),(2002.06.26) Pump Repair,6/26/2002,,,,,
MSPU 5-P-1 (SMACKOVER),(2008.09.19) Pump Change,9/19/2008,,,,,
MSPU 5-P-1 (SMACKOVER),(2002.02.11) Pump Repair,2/11/2002,,,,,
MSPU 5-P-1 (SMACKOVER),(2007.05.04) Pump Change,5/4/2007,,,,,
MSPU 5-P-1 (SMACKOVER),(2003.04.14) Pump Repair,4/14/2003,,,,,
MSPU 5-P-1 (SMACKOVER),(2011.08.31) Rod Repair,8/31/2011,,,,,
MSPU 5-P-1 (SMACKOVER),(2004.02.03) Pump Repair,2/3/2004,,,,,
MSPU 5-P-1 (SMACKOVER),17.05.03 - MSPU 5-P-1,5/3/2017,,,,,
MSPU 5-P-1 (SMACKOVER),17.08.10 - MSPU 5-P-1 - Rod Part,8/10/2017,,,,,
MSPU 5-P-1 (SMACKOVER),19.04.30. - MSPU 5-P-1 - Pump change,4/30/2019,,,,,
MSPU 5-P-1 (SMACKOVER),20.01.14. - MSPU 5-P-1 - Pump Change,1/14/2020,,,,,
MSPU 5-P-1 (SMACKOVER),20.10.02. - MSPU 5-P-1 - HIT,10/2/2020,,,,,
MSPU 5-P-1 (SMACKOVER),20.11.02. - MSPU 5-P-1 - HIT,11/2/2020,,,,,
MSPU 5-P-1 (SMACKOVER),20.12.04. - MSPU 5-P-1 - HIT,12/4/2020,,,,,
MSPU 5-P-1 (SMACKOVER),21.01.14. - MSPU 5-P-1 - HIT,1/14/2021,,,,,
MSPU 5-P-1 (SMACKOVER),21.05.11. - MSPU 5-P-1 - Pump Change,5/11/2021,,,,,
MSPU 5-P-2 (SMACKOVER),(2013.01.24) Pump Change,1/24/2013,,,,,
MSPU 5-P-2 (SMACKOVER),(2004.10.19) Rod Repair,10/19/2004,,,,,
MSPU 5-P-2 (SMACKOVER),(2008.09.10) Rod Repair,9/10/2008,,,,,
MSPU 5-P-2 (SMACKOVER),(2005.10.03) Pump Change,10/3/2005,,,,,
MSPU 5-P-2 (SMACKOVER),(2011.09.19) Pump Change,9/19/2011,,,,,
MSPU 5-P-2 (SMACKOVER),(1995.03.31) Equipment Maintenance,3/31/1995,,,,,
MSPU 5-P-2 (SMACKOVER),(2014.09.18) Pump Change,9/18/2014,,,,,
MSPU 5-P-2 (SMACKOVER),(2004.01.05) Rod Repair,1/5/2004,,,,,
MSPU 5-P-2 (SMACKOVER),(2008.08.13) Pump Change,8/13/2008,,,,,
MSPU 5-P-2 (SMACKOVER),17.03.21 - MSPU 5-P-2 Lift Capacity Upgrade,3/21/2017,,,,,
MSPU 5-P-2 (SMACKOVER),19.03.12 - MSPU 5-P-2 - Pump,3/12/2019,,,,,
MSPU 5-P-2 (SMACKOVER),21.04.19. - MSPU 5-P-2 - Pump Change,4/19/2021,,,,,
MSPU 5-P-2 (SMACKOVER),22.05.26. - MSPU 5-P-2 - Pump Change,5/26/2022,,,,,
MSPU 5-P-2 (SMACKOVER),23.12.06. - MSPU 5-P-2 - Pump Change,12/6/2023,,,,,
MSPU 5-P-3 (SMACKOVER),MSPU 5-P-3,9/24/2015,,,,,
MSPU 5-P-3 (SMACKOVER),16.02.04  - MSPU 5-P-3 Remediate HIT,2/3/2016,,,,,
MSPU 5-P-3 (SMACKOVER),16.06.17 - MSPU 5-P-3 Rod Part,6/17/2016,,,,,
MSPU 5-P-3 (SMACKOVER),16.07.12 - MSPU 5-P-3 Pump Remediation,7/12/2016,,,,,
MSPU 5-P-3 (SMACKOVER),(2002.09.12) Pump Repair,9/12/2002,,,,,
MSPU 5-P-3 (SMACKOVER),(2012.10.25) Pump Change,10/25/2012,,,,,
MSPU 5-P-3 (SMACKOVER),(2008.06.02) Tubing Repair,6/2/2008,,,,,
MSPU 5-P-3 (SMACKOVER),(1995.08.23) Equipment Maintenance,8/23/1995,,,,,
MSPU 5-P-3 (SMACKOVER),(2004.07.13) Tubing Repair,7/13/2004,,,,,
MSPU 5-P-3 (SMACKOVER),(2014.03.06) Tubing Repair,3/6/2014,,,,,
MSPU 5-P-3 (SMACKOVER),(2007.11.21) Tubing Repair,11/21/2007,,,,,
MSPU 5-P-3 (SMACKOVER),(2002.02.08) Pump Repair,2/8/2002,,,,,
MSPU 5-P-3 (SMACKOVER),(2006.07.21) Rod Repair,7/21/2006,,,,,
MSPU 5-P-3 (SMACKOVER),(2010.02.23) Pump Change,2/23/2010,,,,,
MSPU 5-P-3 (SMACKOVER),(2011.02.02) Tubing Repair,2/2/2011,,,,,
MSPU 5-P-3 (SMACKOVER),(2006.09.27) Tubing Repair,9/27/2006,,,,,
MSPU 5-P-3 (SMACKOVER),(2003.05.22) Rod Repair,5/22/2003,,,,,
MSPU 5-P-3 (SMACKOVER),(2002.07.11) Tubing Repair,7/11/2002,,,,,
MSPU 5-P-3 (SMACKOVER),(2009.04.22) Tubing Repair,4/22/2009,,,,,
MSPU 5-P-3 (SMACKOVER),(2011.10.03) Tubing Repair,10/3/2011,,,,,
MSPU 5-P-3 (SMACKOVER),(2005.06.23) Tubing Repair,6/23/2005,,,,,
MSPU 5-P-3 (SMACKOVER),(2009.05.15) Pump Repair,5/15/2009,,,,,
MSPU 5-P-3 (SMACKOVER),(2001.10.12) Pump Repair,10/12/2001,,,,,
MSPU 5-P-3 (SMACKOVER),(2003.09.08) Tubing Repair,9/8/2003,,,,,
MSPU 5-P-3 (SMACKOVER),(2015.01.06) Rod Repair,1/6/2015,,,,,
MSPU 5-P-3 (SMACKOVER),16.08.24 - MSPU 5-P-3 Scan TBG,8/24/2016,,,,,
MSPU 5-P-3 (SMACKOVER),17.11.21 - MSPU 5-P-3 - HIT,11/21/2017,,,,,
MSPU 5-P-3 (SMACKOVER),19.03.19 - MSPU 5-P-3 - Pump,3/15/2019,,,,,
MSPU 5-P-3 (SMACKOVER),20.08.18. - MSPU 5-P-3 - HIT,8/18/2020,,,,,
MSPU 5-P-3 (SMACKOVER),21.04.16. - MSPU 5-P-3 - Pump Change,4/16/2021,,,,,
MSPU 5-P-3 (SMACKOVER),21.09.16. - MSPU 5-P-3 - Pump Change,9/16/2021,,,,,
MSPU 5-P-3 (SMACKOVER),LOE: 07/28/2022 - MSPU 5-P-3,7/28/2022,,,,,
MSPU 5-P-3 (SMACKOVER),23.05.10. - MSPU 5-P-3 - Pump Change,5/11/2023,,,,,
MSPU 5-Q-1 (SMACKOVER),16.07.14 - MSPU 5-Q-1 Pump Remediation,7/14/2016,,,,,
MSPU 5-Q-1 (SMACKOVER),(2006.03.20) Rod Repair,3/20/2006,,,,,
MSPU 5-Q-1 (SMACKOVER),(2013.03.20) Pump Change,3/20/2013,,,,,
MSPU 5-Q-1 (SMACKOVER),(2008.01.14) Pump Change,1/14/2008,,,,,
MSPU 5-Q-1 (SMACKOVER),(2001.10.01) Rod Repair,10/1/2001,,,,,
MSPU 5-Q-1 (SMACKOVER),(2007.10.10) Casing Repair,10/10/2007,,,,,
MSPU 5-Q-1 (SMACKOVER),(2012.11.14) Rod Repair,11/14/2012,,,,,
MSPU 5-Q-1 (SMACKOVER),(2002.02.26) Rod Repair,2/26/2002,,,,,
MSPU 5-Q-1 (SMACKOVER),(1995.01.23) Equipment Maintenance,1/23/1995,,,,,
MSPU 5-Q-1 (SMACKOVER),(2007.05.08) Pump Change,5/8/2007,,,,,
MSPU 5-Q-1 (SMACKOVER),(2003.08.04) Tubing Repair,8/4/2003,,,,,
MSPU 5-Q-1 (SMACKOVER),(2008.12.02) Pump Repair,12/2/2008,,,,,
MSPU 5-Q-1 (SMACKOVER),(2005.10.06) Tubing Repair,10/6/2005,,,,,
MSPU 5-Q-1 (SMACKOVER),(2012.03.19) Tubing Repair,3/19/2012,,,,,
MSPU 5-Q-1 (SMACKOVER),(2009.11.13) Rod Repair,11/13/2009,,,,,
MSPU 5-Q-1 (SMACKOVER),(2003.09.02) Rod Repair,9/2/2003,,,,,
MSPU 5-Q-1 (SMACKOVER),(2006.02.23) Tubing Repair,2/23/2006,,,,,
MSPU 5-Q-1 (SMACKOVER),(2005.05.13) Rod Repair,5/13/2005,,,,,
MSPU 5-Q-1 (SMACKOVER),(2013.07.03) Pump Change,7/3/2013,,,,,
MSPU 5-Q-1 (SMACKOVER),(2001.12.26) Rod Repair,12/26/2001,,,,,
MSPU 5-Q-1 (SMACKOVER),(2002.03.07) Pump Change,3/7/2002,,,,,
MSPU 5-Q-1 (SMACKOVER),(2010.08.12) Tubing Repair,8/12/2010,,,,,
MSPU 5-Q-1 (SMACKOVER),(2002.09.03) Tubing Repair,9/3/2002,,,,,
MSPU 5-Q-1 (SMACKOVER),(2003.03.31) Rod Repair,3/31/2003,,,,,
MSPU 5-Q-1 (SMACKOVER),(2004.09.13) Tubing Repair,9/13/2004,,,,,
MSPU 5-Q-1 (SMACKOVER),(2007.04.11) Pump Change,4/11/2007,,,,,
MSPU 5-Q-1 (SMACKOVER),(2014.03.26) Pump Change,3/26/2014,,,,,
MSPU 5-Q-1 (SMACKOVER),(2005.01.18) Tubing Repair,1/18/2005,,,,,
MSPU 5-Q-1 (SMACKOVER),(2014.04.28) Rod Repair,4/28/2014,,,,,
MSPU 5-Q-1 (SMACKOVER),(2014.12.10) Tubing Repair,12/10/2014,,,,,
MSPU 5-Q-1 (SMACKOVER),(2003.02.10) Tubing Repair,2/10/2003,,,,,
MSPU 5-Q-1 (SMACKOVER),(2008.09.04) Tubing Repair,9/4/2008,,,,,
MSPU 5-Q-1 (SMACKOVER),(2013.11.21) Pump Change,11/21/2013,,,,,
MSPU 5-Q-1 (SMACKOVER),16.08.15 - MSPU 5-Q-1 Rod Part,8/15/2016,,,,,
MSPU 5-Q-1 (SMACKOVER),17.01.04 - MSPU 5-Q-1 PUMP REMEDIATION,1/4/2017,,,,,
MSPU 5-Q-1 (SMACKOVER),17.10.02 - MSPU 5-Q-1 - Pump,10/2/2017,,,,,
MSPU 5-Q-1 (SMACKOVER),19.04.03 - MSPU 5-Q-1 - HIT,4/3/2019,,,,,
MSPU 5-Q-1 (SMACKOVER),20.01.06. - MSPU 5-Q-1 - PUMP CHANGE,1/6/2020,,,,,
MSPU 5-Q-1 (SMACKOVER),20.06.25. - MSPU 5-Q-1 - HIT,6/25/2020,,,,,
MSPU 5-Q-1 (SMACKOVER),21.01.06. - MSPU 5-Q-1 - Pump Change,1/6/2021,,,,,
MSPU 5-Q-1 (SMACKOVER),22.01.24. - MSPU 5-Q-1 - Pump Change,1/24/2022,,,,,
MSPU 5-Q-1 (SMACKOVER),22.10.04. - MSPU 5-Q-2 - Pump Change,10/4/2022,,,,,
MSPU 5-Q-1 (SMACKOVER),23.07.05. - MSPU 5-Q-1 - Pump Change,7/5/2023,,,,,
MSPU 5-Q-1 (SMACKOVER),23.08.22. - MSPU 5-Q-1 - Pump Parted,8/22/2023,,,,,
MSPU 5-Q-1 (SMACKOVER),23.09.13. - MSPU 5-Q-1 - Pump Stuck,9/13/2023,,,,,
MSPU 5-Q-1 (SMACKOVER),24.03.11. - MSPU 5-Q-1 - Pump,3/11/2024,,,,,
MSPU 5-R (SMACKOVER),(1994.07.05) Equipment Maintenance,7/5/1994,,,,,
MSPU 5-S (SMACKOVER),(2007.05.24) Tubing Repair,5/24/2007,,,,,
MSPU 5-S (SMACKOVER),(2007.01.23) Rod Repair,1/23/2007,,,,,
MSPU 5-S (SMACKOVER),(2002.05.08) Tubing Repair,5/8/2002,,,,,
MSPU 5-S (SMACKOVER),(2004.12.14) Tubing Repair,12/14/2004,,,,,
MSPU 5-S (SMACKOVER),(2007.04.25) Pump Change,4/25/2007,,,,,
MSPU 5-S (SMACKOVER),(2003.02.04) Tubing Repair,2/4/2003,,,,,
MSPU 5-S (SMACKOVER),(2006.07.07) Tubing Repair,7/7/2006,,,,,
MSPU 5-S (SMACKOVER),(2003.06.17) Rod Repair,6/17/2003,,,,,
MSPU 5-S (SMACKOVER),(2013.08.12) Tubing Repair,8/12/2013,,,,,
MSPU 5-S (SMACKOVER),(2006.11.01) Tubing Repair,11/1/2006,,,,,
MSPU 5-S (SMACKOVER),(2005.12.19) Casing Repair,12/19/2005,,,,,
MSPU 5-S (SMACKOVER),(2014.09.16) Tubing Repair,9/16/2014,,,,,
MSPU 5-S (SMACKOVER),(2004.07.20) Tubing Repair,7/20/2004,,,,,
MSPU 5-S (SMACKOVER),(2006.01.09) Rod Repair,1/9/2006,,,,,
MSPU 5-S (SMACKOVER),(2006.04.26) Rod Repair,4/26/2006,,,,,
MSPU 5-S (SMACKOVER),(1995.04.27) Equipment Maintenance,4/27/1995,,,,,
MSPU 5-S (SMACKOVER),(2002.11.18) Rod Repair,11/18/2002,,,,,
MSPU 5-S (SMACKOVER),(2007.01.02) Tubing Repair,1/2/2007,,,,,
MSPU 5-S (SMACKOVER),(2007.08.27) Casing Repair,8/27/2007,,,,,
MSPU 5-S (SMACKOVER),(2002.01.08) Tubing Repair,1/8/2002,,,,,
MSPU 5-S (SMACKOVER),(2006.04.13) Tubing Repair,4/13/2006,,,,,
MSPU 5-S (SMACKOVER),(2003.12.29) Tubing Repair,12/29/2003,,,,,
MSPU 5-S-1 (SMACKOVER),16.06.14 - MSPU 5-S-1 HIT,6/14/2016,,,,,
MSPU 5-S-1 (SMACKOVER),(1995.06.16) Equipment Maintenance,6/16/1995,,,,,
MSPU 5-S-1 (SMACKOVER),(2014.08.21) Pump Change,8/21/2014,,,,,
MSPU 5-S-1 (SMACKOVER),(2008.12.18) Pump Change,12/18/2008,,,,,
